date,HUFL,HULL,LUFL,LULL,hour,is_peak_hour,is_night,dayofweek,month,OT_roll_mean_12,is_summer,is_winter,monthly_temp_anomaly
2016-10-07 11:00:00,0.6777346318722369,0.5901143161743256,0.4182324834159892,0.5311297364640781,11,0,0,4,10,0.4250903376044279,0,0,0.0973138191802886
2016-10-07 12:00:00,0.622826332341704,0.4909885635725088,0.3459632493247124,0.5103011182894577,12,0,0,4,10,0.4287190264655746,0,0,0.0987114194023449
2016-10-07 13:00:00,0.6199352793584789,0.5765971695498533,0.3427627396219305,0.5379216701326512,13,0,0,4,10,0.4229840045522191,0,0,0.0074302383915054
2016-10-07 14:00:00,0.6300539493681429,0.5585742966948709,0.3333677283595697,0.5311297364640781,14,0,0,4,10,0.4266126934133658,0,0,0.0987114194023449
2016-10-07 15:00:00,0.6358360347590947,0.5720914433193434,0.3270699924917594,0.544940012385675,15,1,0,4,10,0.4349232329016745,0,0,0.1169796129481744
2016-10-07 16:00:00,0.6329449920636188,0.5135171466244725,0.3490605001045019,0.5379216701326512,16,1,0,4,10,0.4384337922198795,0,0,0.1225898538875069
2016-10-07 17:00:00,0.6546278431429353,0.49549427376949,0.4088374967683895,0.5103011182894577,17,1,0,4,10,0.4411257748933077,0,0,0.1225898538875069
2016-10-07 18:00:00,0.6300539493681429,0.4819771271450176,0.3616559964548836,0.4552863961987755,18,0,0,4,10,0.4435848305431785,0,0,0.1169796129481744
2016-10-07 19:00:00,0.6155987153152651,0.4684599805205452,0.3364650037541203,0.4276658443555819,19,0,0,4,10,0.4463932767283854,0,0,0.11416449629153
2016-10-07 20:00:00,0.6069255769410884,0.4864828373419989,0.3301672432715489,0.4552863961987755,20,0,0,4,10,0.448617739323536,0,0,0.1169796129481744
2016-10-07 21:00:00,0.6257173750371798,0.4684599805205452,0.2892834911332338,0.434457778024155,21,0,0,4,10,0.4504911453521874,0,0,0.1211922917461628
2016-10-07 22:00:00,0.6329449920636188,0.5225285670184349,0.2546974994774901,0.4206475021025582,22,0,0,4,10,0.4536506481038933,0,0,0.1352278522007597
2016-10-07 23:00:00,0.6878532915941517,0.4729656907175265,0.2829857429580429,0.4620783433617214,23,0,0,4,10,0.4578633205550964,0,0,0.147865888594725
2016-10-08 00:00:00,0.7370010997192349,0.6531943230661776,0.5282882311731723,0.5793524978974418,0,0,1,5,10,0.4593856700172489,0,0,0.1169796129481744
2016-10-08 01:00:00,0.7413376534746996,0.6441829026722153,0.521990495305362,0.5861444585547602,1,0,1,5,10,0.4664067854802661,0,0,0.0916836239477121
2016-10-08 02:00:00,0.7370010997192349,0.6531943230661776,0.521990495305362,0.599954734476357,2,0,1,5,10,0.4662903187950947,0,0,0.0973138191802886
2016-10-08 03:00:00,0.7398921424147109,0.6666442411043818,0.521990495305362,0.6137650103979538,3,0,1,5,10,0.4678110053994768,0,0,0.1352278522007597
2016-10-08 04:00:00,0.7384466107792237,0.6441829026722153,0.5471814880061253,0.6069730497406354,4,0,1,5,10,0.4674599488329777,0,0,0.1183771750895185
2016-10-08 05:00:00,0.7601078781607874,0.6441829026722153,0.5628742351362964,0.6137650103979538,5,0,1,5,10,0.4665232458186521,0,0,0.1113494177155979
2016-10-08 06:00:00,0.7586623671007986,0.6216543196202517,0.6163534959323738,0.6275752863195507,6,0,0,5,10,0.4658211358590467,0,0,0.1085542934329099
2016-10-08 07:00:00,0.7297734826927961,0.6306657720812717,0.6195540056351557,0.6275752863195507,7,0,0,5,10,0.4640658593733369,0,0,0.0931011784630126
2016-10-08 08:00:00,0.6806256745677128,0.6441829026722153,0.3522609851925227,0.544940012385675,8,0,0,5,10,0.4632456198707897,0,0,0.1071367389176095
2016-10-08 09:00:00,0.663300981517112,0.6036314467652693,0.3490605001045019,0.544940012385675,9,0,0,5,10,0.4661705295677754,0,0,0.1562912081099896
2016-10-08 10:00:00,0.6690830669080639,0.6081371890293081,0.3584554867521017,0.5035091711265118,10,0,0,5,10,0.4674582891486001,0,0,0.1506809671706572
2016-10-08 11:00:00,0.660409928533887,0.563080022925381,0.3679537323226939,0.4964908423678608,11,0,0,5,10,0.4685114556747046,0,0,0.1605038869079781
2016-10-08 12:00:00,0.6213808007062169,0.5180228568214537,0.3050794848790168,0.4758886192833181,12,0,0,5,10,0.4712034383481328,0,0,0.1492834050293133
2016-10-08 13:00:00,0.6155987153152651,0.5540685864978897,0.3270699924917594,0.5103011182894577,13,0,0,5,10,0.4782262198423131,0,0,0.1759570018778754
2016-10-08 14:00:00,0.6286084177326557,0.5720914433193434,0.323869495096358,0.5241113942110545,14,0,0,5,10,0.4848979447699943,0,0,0.1773745183124636
2016-10-08 15:00:00,0.6170442366630031,0.5765971695498533,0.3144744961413777,0.5173194470481086,15,1,0,5,10,0.4872388708769236,0,0,0.1633189654839101
2016-10-08 16:00:00,0.6213808007062169,0.5360457136429073,0.3270699924917594,0.5241113942110545,16,1,0,5,10,0.4903983736286295,0,0,0.1562912081099896
2016-10-08 17:00:00,0.6401726090900576,0.5405514398734172,0.3773487435850547,0.5103011182894577,17,1,0,5,10,0.4941435228281621,0,0,0.1562912081099896
2016-10-08 18:00:00,0.6372815561068326,0.5360457136429073,0.3742514928052652,0.5241113942110545,18,0,0,5,10,0.4957823358020932,0,0,0.1282200491200835
2016-10-08 19:00:00,0.6286084177326557,0.5045057101969812,0.3773487435850547,0.4964908423678608,19,0,0,5,10,0.4995274850016258,0,0,0.1380429688574043
2016-10-08 20:00:00,0.6127076623320401,0.5045057101969812,0.3490605001045019,0.4758886192833181,20,0,0,5,10,0.5014008910302774,0,0,0.1296176112614274
2016-10-08 21:00:00,0.6488457474642344,0.4909885635725088,0.3081767479661869,0.4690966721203724,21,0,0,5,10,0.4988270378997908,0,0,0.1254049705441513
2016-10-08 22:00:00,0.673398057541274,0.6036314467652693,0.2892834911332338,0.4620783433617214,22,0,0,5,10,0.4964861117928617,0,0,0.1225898538875069
2016-10-08 23:00:00,0.7615534097962746,0.5495628602673798,0.2641957450480823,0.4482680674401245,23,0,0,5,10,0.4923899060268299,0,0,0.1113494177155979
2016-10-09 00:00:00,0.7167637596999071,0.6576327886433618,0.2546974994774901,0.4620783433617214,0,0,1,6,10,0.4889958133937964,0,0,0.1085542934329099
2016-10-09 01:00:00,0.728327951057309,0.6441829026722153,0.2546974994774901,0.4620783433617214,1,0,1,6,10,0.4841974944947666,0,0,0.1183771750895185
2016-10-09 02:00:00,0.6690830669080639,0.5495628602673798,0.2641957450480823,0.4690966721203724,2,0,1,6,10,0.4789299926596888,0,0,0.11416449629153
2016-10-09 03:00:00,0.7225458656663573,0.6576327886433618,0.2704934932232731,0.4758886192833181,3,0,1,6,10,0.4748337868936572,0,0,0.11416449629153
2016-10-09 04:00:00,0.7051995683425053,0.6576327886433618,0.2735907440030626,0.4758886192833181,4,0,1,6,10,0.4694498215468006,0,0,0.0916836239477121
2016-10-09 05:00:00,0.7456526441079097,0.6801613716953254,0.3144744961413777,0.4826805529518913,5,0,1,6,10,0.4634818726098879,0,0,0.0846758208670357
2016-10-09 06:00:00,0.7832362608755912,0.6936785343533267,0.364753247234673,0.4964908423678608,6,0,0,6,10,0.4591510769625285,0,0,0.0762505013517713
2016-10-09 07:00:00,0.7470981757433968,0.7026899547472891,0.3584554867521017,0.5035091711265118,7,0,0,6,10,0.4535325185609517,0,0,0.0706202680384823
2016-10-09 08:00:00,0.732664525388272,0.6981842445503079,0.364753247234673,0.565542221975845,8,0,0,6,10,0.448967129858872,0,0,0.0748329468364708
2016-10-09 09:00:00,0.6618554601693741,0.5901143161743256,0.3301672432715489,0.5379216701326512,9,0,0,6,10,0.4463916106972225,0,0,0.0944987406043565
2016-10-09 10:00:00,0.6647464925771008,0.6126428992262892,0.3616559964548836,0.5379216701326512,10,0,0,6,10,0.4451038511163976,0,0,0.1071367389176095
2016-10-09 11:00:00,0.6647464925771008,0.567585733122362,0.3868469891556469,0.5311297364640781,11,0,0,6,10,0.444285274471621,0,0,0.101526497978277
2016-10-09 12:00:00,0.6040345239578633,0.4774714169480364,0.3050794848790168,0.4758886192833181,12,0,0,6,10,0.4439342179051219,0,0,0.1043416146349215
2016-10-09 13:00:00,0.6372815561068326,0.5450571500703985,0.3050794848790168,0.5035091711265118,13,0,0,6,10,0.4455730340524457,0,0,0.1380429688574043
2016-10-09 14:00:00,0.6213808007062169,0.5225285670184349,0.2955812393084246,0.4964908423678608,14,0,0,6,10,0.4469772603184418,0,0,0.1310152114834836
2016-10-09 15:00:00,0.6242718536894419,0.5270342932489449,0.3081767479661869,0.5035091711265118,15,1,0,6,10,0.4481485563874879,0,0,0.1282200491200835
2016-10-09 16:00:00,0.6112621409843022,0.5135171466244725,0.298781736703826,0.4482680674401245,16,1,0,6,10,0.4515443150516846,0,0,0.1324327279180718
2016-10-09 17:00:00,0.6314994707158808,0.5135171466244725,0.3679537323226939,0.4826805529518913,17,1,0,6,10,0.4552894642512172,0,0,0.1296176112614274
2016-10-09 18:00:00,0.6155987153152651,0.4774714169480364,0.3427627396219305,0.434457778024155,18,0,0,6,10,0.4592675404743072,0,0,0.1239874160288507
2016-10-09 19:00:00,0.6213808007062169,0.4729656907175265,0.3522609851925227,0.434457778024155,19,0,0,6,10,0.4617265961241781,0,0,0.1001289358369332
2016-10-09 20:00:00,0.6083710982888263,0.4729656907175265,0.3175717469211672,0.434457778024155,20,0,0,6,10,0.4606734295980736,0,0,0.0621949485232179
2016-10-09 21:00:00,0.5953829589936902,0.4279757852669251,0.2955812393084246,0.434457778024155,21,0,0,6,10,0.4578649834128667,0,0,0.0607973863818738
2016-10-09 22:00:00,0.6430636517855335,0.5540685864978897,0.2798884921782535,0.4482680674401245,22,0,0,6,10,0.4537687776468351,0,0,0.0579822697252294
2016-10-09 23:00:00,0.6950809086205906,0.6396771924752341,0.2924839885286351,0.4964908423678608,23,0,0,6,10,0.4492033889447553,0,0,0.0467418335533204
2016-10-10 00:00:00,0.7470981757433968,0.7026899547472891,0.5314887408759542,0.5931627738190386,0,0,1,0,10,0.4456911667687801,0,0,0.0621949485232179
2016-10-10 01:00:00,0.7658899841272375,0.7342299902602727,0.5314887408759542,0.6069730497406354,1,0,1,0,10,0.4400726083672032,0,0,0.0706202680384823
2016-10-10 02:00:00,0.7297734826927961,0.6396771924752341,0.5345859916557436,0.6275752863195507,2,0,1,0,10,0.4350396964134531,0,0,0.0706202680384823
2016-10-10 03:00:00,0.7586623671007986,0.6936785343533267,0.5471814880061253,0.6207833526509776,3,0,1,0,10,0.4296557310665967,0,0,0.063612464957806
2016-10-10 04:00:00,0.7586623671007986,0.6486886128691967,0.5282882311731723,0.6137650103979538,4,0,1,0,10,0.4242717657197403,0,0,0.0678251437557944
2016-10-10 05:00:00,0.7514347500743597,0.6756556614983442,0.5691719710041068,0.6207833526509776,5,0,1,0,10,0.418771336861105,0,0,0.063612464957806
2016-10-10 06:00:00,0.7774541754846394,0.671149951301363,0.6478422245009474,0.6275752863195507,6,0,0,0,10,0.4136219645689691,0,0,0.0621949485232179
2016-10-10 07:00:00,0.7745631122136651,0.671149951301363,0.6257485071947347,0.6481774959097206,7,0,0,0,10,0.4104607989594928,0,0,0.0621949485232179
2016-10-10 08:00:00,0.683516737838687,0.6216543196202517,0.3553582359723122,0.565542221975845,8,0,0,0,10,0.4112810384620399,0,0,0.0720378225537828
2016-10-10 09:00:00,0.6372815561068326,0.6126428992262892,0.3459632493247124,0.5723341556444181,9,0,0,0,10,0.413152781632921,0,0,0.0832583044324475
2016-10-10 10:00:00,0.6719525464812852,0.5856085899438157,0.3773487435850547,0.544940012385675,10,0,0,0,10,0.4158447643063492,0,0,0.0902860618063681
2016-10-10 11:00:00,0.667637555848075,0.5901143161743256,0.3868469891556469,0.5173194470481086,11,0,0,0,10,0.4198245065606023,0,0,0.0944987406043565
2016-10-10 12:00:00,0.6242718536894419,0.5540685864978897,0.3301672432715489,0.5241113942110545,12,0,0,0,10,0.4232185991936358,0,0,0.1029240601196211
2016-10-10 13:00:00,0.6242718536894419,0.5450571500703985,0.3427627396219305,0.565542221975845,13,0,0,0,10,0.4276658615261666,0,0,0.1239874160288507
2016-10-10 14:00:00,0.6300539493681429,0.5360457136429073,0.3175717469211672,0.5379216701326512,14,0,0,0,10,0.4312945472139205,0,0,0.11416449629153
2016-10-10 15:00:00,0.6329449920636188,0.5901143161743256,0.3270699924917594,0.544940012385675,15,1,0,0,10,0.436678512560777,0,0,0.1282200491200835
2016-10-10 16:00:00,0.6271628963849178,0.563080022925381,0.3522609851925227,0.5587502883072718,16,1,0,0,10,0.4408911818385873,0,0,0.1183771750895185
2016-10-10 17:00:00,0.6488457474642344,0.5405514398734172,0.4025397362858181,0.5517319460542481,17,1,0,0,10,0.4460405573041161,0,0,0.1254049705441513
2016-10-10 18:00:00,0.6343905134113567,0.5090114203939624,0.4214329931187712,0.5311297364640781,18,0,0,0,10,0.4521266326105779,0,0,0.1352278522007597
2016-10-10 19:00:00,0.6257173750371798,0.4909885635725088,0.3679537323226939,0.489698895204915,19,0,0,0,10,0.458096244405261,0,0,0.1338302900594159
2016-10-10 20:00:00,0.6112621409843022,0.4729656907175265,0.3427627396219305,0.4690966721203724,20,0,0,0,10,0.4616068005500733,0,0,0.11416449629153
2016-10-10 21:00:00,0.6271628963849178,0.4819771271450176,0.2955812393084246,0.4414761202771787,21,0,0,0,10,0.4641823165383302,0,0,0.11416449629153
2016-10-10 22:00:00,0.666192024212588,0.5765971695498533,0.2892834911332338,0.4620783433617214,22,0,0,0,10,0.4655865396309336,0,0,0.1071367389176095
2016-10-10 23:00:00,0.7153182486399183,0.594620026371307,0.2735907440030626,0.4552863961987755,23,0,0,0,10,0.4657046660004826,0,0,0.0959162570389448
2016-10-11 00:00:00,0.7456526441079097,0.6981842445503079,0.2516002363903201,0.4414761202771787,0,0,1,1,10,0.4646514994743783,0,0,0.0902860618063681
2016-10-11 01:00:00,0.7572168354653115,0.5495628602673798,0.2327069918647475,0.4276658443555819,1,0,1,1,10,0.4617265897773927,0,0,0.0888884996650242
2016-10-11 02:00:00,0.7673354951872262,0.5585742966948709,0.2516002363903201,0.4414761202771787,2,0,1,1,10,0.4596202567251838,0,0,0.0888884996650242
2016-10-11 03:00:00,0.7615534097962746,0.5360457136429073,0.2359074892601489,0.4276658443555819,3,0,1,1,10,0.4552894610778246,0,0,0.0762505013517713
2016-10-11 04:00:00,0.7528802611343486,0.5495628602673798,0.2483997513022993,0.4482680674401245,4,0,1,1,10,0.4522464218378972,0,0,0.0818607042103913
2016-10-11 05:00:00,0.7341100364482608,0.5360457136429073,0.2861862403534443,0.4552863961987755,5,0,1,1,10,0.448734199661922,0,0,0.0832583044324475
2016-10-11 06:00:00,0.7687810268227133,0.4819771271450176,0.3459632493247124,0.4690966721203724,6,0,0,1,10,0.4453401070288883,0,0,0.0944987406043565
2016-10-11 07:00:00,0.7673354951872262,0.4999999839664713,0.3522609851925227,0.4964908423678608,7,0,0,1,10,0.4417114213411344,0,0,0.0902860618063681
2016-10-11 08:00:00,0.7370010997192349,0.6396771924752341,0.364753247234673,0.5587502883072718,8,0,0,1,10,0.440307198248531,0,0,0.0973138191802886
2016-10-11 09:00:00,0.6430636517855335,0.5180228568214537,0.364753247234673,0.5723341556444181,9,0,0,1,10,0.4396050882889256,0,0,0.1057391767762654
2016-10-11 10:00:00,0.6401726090900576,0.5405514398734172,0.364753247234673,0.5379216701326512,10,0,0,1,10,0.4390211046988692,0,0,0.1001289358369332
2016-10-11 11:00:00,0.6502912688119723,0.5901143161743256,0.3962420004180079,0.5311297364640781,11,0,0,1,10,0.4393721612653682,0,0,0.1001289358369332
2016-10-11 12:00:00,0.6054800453056013,0.4774714169480364,0.323869495096358,0.5103011182894577,12,0,0,1,10,0.4413620308057984,0,0,0.11416449629153
2016-10-11 13:00:00,0.6445091731332714,0.5765971695498533,0.3459632493247124,0.5241113942110545,13,0,0,1,10,0.4428827174101805,0,0,0.1071367389176095
2016-10-11 14:00:00,0.6054800453056013,0.5585742966948709,0.3270699924917594,0.5379216701326512,14,0,0,1,10,0.4444034040145626,0,0,0.1071367389176095
2016-10-11 15:00:00,0.6271628963849178,0.5495628602673798,0.3113772330542076,0.5311297364640781,15,1,0,1,10,0.4468607936332704,0,0,0.1057391767762654
2016-10-11 16:00:00,0.6170442366630031,0.5360457136429073,0.3584554867521017,0.5379216701326512,16,1,0,1,10,0.4475629067662685,0,0,0.0902860618063681
2016-10-11 17:00:00,0.6488457474642344,0.5270342932489449,0.4339252551609215,0.544940012385675,17,1,0,1,10,0.4470953866879908,0,0,0.0776480634931152
2016-10-11 18:00:00,0.6329449920636188,0.4909885635725088,0.364753247234673,0.4964908423678608,18,0,0,1,10,0.4448725869506107,0,0,0.0678251437557944
2016-10-11 19:00:00,0.6242718536894419,0.4774714169480364,0.3522609851925227,0.4620783433617214,19,0,0,1,10,0.4427662507250091,0,0,0.0650100270991499
2016-10-11 20:00:00,0.6112621409843022,0.4729656907175265,0.3301672432715489,0.4552863961987755,20,0,0,1,10,0.4405417881298585,0,0,0.0706202680384823
2016-10-11 21:00:00,0.5996979599146495,0.4324142508441092,0.3050794848790168,0.4552863961987755,21,0,0,1,10,0.4377333419446517,0,0,0.0720378225537828
2016-10-11 22:00:00,0.5867098206195134,0.49549427376949,0.2641957450480823,0.434457778024155,22,0,0,1,10,0.4357434724042215,0,0,0.0762505013517713
2016-10-11 23:00:00,0.6546278431429353,0.563080022925381,0.3144744961413777,0.4964908423678608,23,0,0,1,10,0.4324658432829666,0,0,0.0607973863818738
2016-10-12 00:00:00,0.6921898659251147,0.5901143161743256,0.5251909803933827,0.6069730497406354,0,0,1,2,10,0.4232202652247989,0,0,0.0032175595935169
2016-10-12 01:00:00,0.6965264402560777,0.5901143161743256,0.521990495305362,0.5931627738190386,1,0,1,2,10,0.4144422056582124,0,0,0.0018000241185726
2016-10-12 02:00:00,0.6979719718915648,0.6036314467652693,0.5125954840430011,0.5931627738190386,2,0,1,2,10,0.4074194257507286,0,0,0.0228633800278024
2016-10-12 03:00:00,0.7008630145870407,0.6126428992262892,0.5032004973954013,0.5723341556444181,3,0,1,2,10,0.4015679403255944,0,0,0.0355213516746557
2016-10-12 04:00:00,0.7051995683425053,0.626160029817233,0.521990495305362,0.5723341556444181,4,0,1,2,10,0.3971206779930638,0,0,0.0369189138159997
2016-10-12 05:00:00,0.7008630145870407,0.6171486094232705,0.5377864767437646,0.5861444585547602,5,0,1,2,10,0.3958329184122389,0,0,0.0621949485232179
2016-10-12 06:00:00,0.7124271853689441,0.5856085899438157,0.6006607488022027,0.599954734476357,6,0,0,2,10,0.3947780858549714,0,0,0.0551671530685849
2016-10-12 07:00:00,0.728327951057309,0.6126428992262892,0.6195540056351557,0.6345936285725744,7,0,0,2,10,0.3947780858549715,0,0,0.0650100270991499
2016-10-12 08:00:00,0.6372815561068326,0.6171486094232705,0.2798884921782535,0.4620783433617214,8,0,0,2,10,0.3944270324618651,0,0,0.0664076273212062
2016-10-12 09:00:00,0.6213808007062169,0.5360457136429073,0.2735907440030626,0.4620783433617214,9,0,0,2,10,0.3953620726184205,0,0,0.0832583044324475
2016-10-12 10:00:00,0.6430636517855335,0.5495628602673798,0.2672929958278718,0.4276658443555819,10,0,0,2,10,0.3967662957110239,0,0,0.0931011784630126
2016-10-12 11:00:00,0.6546278431429353,0.563080022925381,0.2861862403534443,0.434457778024155,11,0,0,2,10,0.3995747418962308,0,0,0.0944987406043565
2016-10-12 12:00:00,0.6083710982888263,0.5135171466244725,0.2421019908197278,0.4138555616867987,12,0,0,2,10,0.4070650434686888,0,0,0.0931011784630126
2016-10-12 13:00:00,0.6242718536894419,0.5450571500703985,0.2264092436895567,0.4068372261809614,13,0,0,2,10,0.4137367668096737,0,0,0.0818607042103913
2016-10-12 14:00:00,0.6329449920636188,0.5270342932489449,0.2264092436895567,0.4068372261809614,14,0,0,2,10,0.4193553236245542,0,0,0.0902860618063681
2016-10-12 15:00:00,0.6286084177326557,0.5180228568214537,0.2170142385808861,0.3932533453494424,15,1,0,2,10,0.4238025859570848,0,0,0.0888884996650242
2016-10-12 16:00:00,0.6054800453056013,0.4684599805205452,0.2296097410849581,0.3724247271748219,16,1,0,2,10,0.4280152552348952,0,0,0.0874709451497237
2016-10-12 17:00:00,0.6213808007062169,0.4909885635725088,0.2766879947828521,0.3862350098436051,17,1,0,2,10,0.4316439409226492,0,0,0.1057391767762654
2016-10-12 18:00:00,0.6141531939675272,0.4549428338960728,0.3270699924917594,0.4276658443555819,18,0,0,2,10,0.4363257963099002,0,0,0.1113494177155979
2016-10-12 19:00:00,0.6199352793584789,0.4729656907175265,0.3396654888421411,0.434457778024155,19,0,0,2,10,0.4398363556281051,0,0,0.1071367389176095
2016-10-12 20:00:00,0.6112621409843022,0.4819771271450176,0.3144744961413777,0.4276658443555819,20,0,0,2,10,0.4433485778040806,0,0,0.1085542934329099
2016-10-12 21:00:00,0.5968284803414281,0.4504371156823272,0.2892834911332338,0.4276658443555819,21,0,0,2,10,0.445221983832732,0,0,0.1057391767762654
2016-10-12 22:00:00,0.6401726090900576,0.567585733122362,0.2546974994774901,0.4068372261809614,22,0,0,2,10,0.4462751503588364,0,0,0.1057391767762654
2016-10-12 23:00:00,0.6806256745677128,0.4864828373419989,0.2672929958278718,0.4276658443555819,23,0,0,2,10,0.4470953898613835,0,0,0.1043416146349215
2016-10-13 00:00:00,0.7341100364482608,0.5270342932489449,0.2578979845655109,0.4206475021025582,0,0,1,3,10,0.4469772603184418,0,0,0.0916836239477121
2016-10-13 01:00:00,0.7095361426734683,0.5540685864978897,0.2516002363903201,0.4206475021025582,1,0,1,3,10,0.4470937270036132,0,0,0.0832583044324475
2016-10-13 02:00:00,0.7109816743089554,0.6486886128691967,0.2453024882151292,0.4206475021025582,2,0,1,3,10,0.4468591339488927,0,0,0.0874709451497237
2016-10-13 03:00:00,0.6820712062031999,0.6441829026722153,0.2483997513022993,0.4276658443555819,3,0,1,3,10,0.4461570208158947,0,0,0.0804631420690474
2016-10-13 04:00:00,0.7080906316134795,0.6486886128691967,0.2516002363903201,0.4206475021025582,4,0,1,3,10,0.4447527977232913,0,0,0.0706202680384823
2016-10-13 05:00:00,0.6936353975606018,0.6666442411043818,0.2766879947828521,0.4206475021025582,5,0,1,3,10,0.4422954081045834,0,0,0.0762505013517713
2016-10-13 06:00:00,0.7095361426734683,0.6126428992262892,0.3207722443165686,0.4206475021025582,6,0,0,3,10,0.4394869619193766,0,0,0.0776480634931152
2016-10-13 07:00:00,0.6994174829515536,0.5991257365682882,0.3490605001045019,0.4758886192833181,7,0,0,3,10,0.437380625693775,0,0,0.0818607042103913
2016-10-13 08:00:00,0.6921898659251147,0.626160029817233,0.3301672432715489,0.5035091711265118,8,0,0,3,10,0.4350396964134531,0,0,0.0804631420690474
2016-10-13 09:00:00,0.6387270877423197,0.563080022925381,0.3364650037541203,0.5173194470481086,9,0,0,3,10,0.4324641772518036,0,0,0.0748329468364708
2016-10-13 10:00:00,0.6575188858384111,0.563080022925381,0.3773487435850547,0.5173194470481086,10,0,0,3,10,0.430357841026202,0,0,0.0804631420690474
2016-10-13 11:00:00,0.6560733644906732,0.5405514398734172,0.3868469891556469,0.4964908423678608,11,0,0,3,10,0.4281333784310515,0,0,0.0776480634931152
2016-10-13 12:00:00,0.5968284803414281,0.4369199690578548,0.3018789874836154,0.4552863961987755,12,0,0,3,10,0.4276658583527739,0,0,0.0860733830083797
2016-10-13 13:00:00,0.622826332341704,0.5180228568214537,0.298781736703826,0.4690966721203724,13,0,0,3,10,0.4276658583527739,0,0,0.0832583044324475
2016-10-13 14:00:00,0.6474002261164964,0.6126428992262892,0.3113772330542076,0.4758886192833181,14,0,0,3,10,0.4271983382744961,0,0,0.0818607042103913
2016-10-13 15:00:00,0.6213808007062169,0.5360457136429073,0.3050794848790168,0.5035091711265118,15,1,0,3,10,0.4269637483931685,0,0,0.0776480634931152
2016-10-13 16:00:00,0.6358360347590947,0.5360457136429073,0.3553582359723122,0.5517319460542481,16,1,0,3,10,0.4274329345026091,0,0,0.0762505013517713
2016-10-13 17:00:00,0.6502912688119723,0.49549427376949,0.4088374967683895,0.5035091711265118,17,1,0,3,10,0.4273148049596675,0,0,0.0748329468364708
2016-10-13 18:00:00,0.6314994707158808,0.4819771271450176,0.3836465040676262,0.4964908423678608,18,0,0,3,10,0.4261451717483917,0,0,0.063612464957806
2016-10-13 19:00:00,0.6300539493681429,0.4819771271450176,0.3836465040676262,0.489698895204915,19,0,0,3,10,0.4245063587744606,0,0,0.0621949485232179
2016-10-13 20:00:00,0.6098166196365642,0.4684599805205452,0.3427627396219305,0.4620783433617214,20,0,0,3,10,0.4205266181069039,0,0,0.0327062540583674
2016-10-13 21:00:00,0.6329449920636188,0.4594485440930541,0.3018789874836154,0.4552863961987755,21,0,0,3,10,0.4177181719216971,0,0,0.041131592613988
2016-10-13 22:00:00,0.674843589176761,0.5765971695498533,0.2766879947828521,0.4482680674401245,22,0,0,3,10,0.4138548947659191,0,0,0.0341038161997114
2016-10-13 23:00:00,0.725436908361833,0.6351714822782529,0.2955812393084246,0.4826805529518913,23,0,0,3,10,0.4103443354477141,0,0,0.0355213516746557
2016-10-14 00:00:00,0.778899686544628,0.671149951301363,0.5408837521383151,0.6069730497406354,0,0,1,4,10,0.4067156497599601,0,0,0.042529154755332
2016-10-14 01:00:00,0.7976914949284688,0.7522528310481974,0.521990495305362,0.599954734476357,1,0,1,4,10,0.4039072019880569,0,0,0.0495569311696087
2016-10-14 02:00:00,0.8005825376239446,0.7612642835092175,0.5062977481751908,0.5931627738190386,2,0,1,4,10,0.4013316844131037,0,0,0.0509544933109527
2016-10-14 03:00:00,0.7976914949284688,0.7792871242971423,0.4999999876926194,0.5931627738190386,3,0,1,4,10,0.3988742932076994,0,0,0.0481593690282648
2016-10-14 04:00:00,0.7832362608755912,0.7162071174052903,0.5062977481751908,0.5793524978974418,4,0,1,4,10,0.3951291408347742,0,0,0.0313086728766672
2016-10-14 05:00:00,0.786127303571067,0.6576327886433618,0.5314887408759542,0.599954734476357,5,0,1,4,10,0.3913839916352415,0,0,0.0298911564420791
2016-10-14 06:00:00,0.8338079963629104,0.7567585733122363,0.5723724807068886,0.565542221975845,6,0,0,4,10,0.3898616405863928,0,0,0.0453442523716203
2016-10-14 07:00:00,0.8121467289813465,0.7071956970113278,0.6257485071947347,0.6481774959097206,7,0,0,4,10,0.3891595274533946,0,0,0.0537695909272409
2016-10-14 08:00:00,0.7211003340308701,0.6846671139593643,0.3773487435850547,0.599954734476357,8,0,0,4,10,0.3895105824331973,0,0,0.0369189138159997
2016-10-14 09:00:00,0.6575188858384111,0.567585733122362,0.3836465040676262,0.6069730497406354,9,0,0,4,10,0.390212693979499,0,0,0.0495569311696087
2016-10-14 10:00:00,0.679180163507724,0.6216543196202517,0.4182324834159892,0.5793524978974418,10,0,0,4,10,0.3907983420140221,0,0,0.041131592613988
2016-10-14 11:00:00,0.667637555848075,0.594620026371307,0.3899442399354365,0.5241113942110545,11,0,0,4,10,0.389743511043451,0,0,0.0228633800278024
2016-10-14 12:00:00,0.6112621409843022,0.4549428338960728,0.323869495096358,0.489698895204915,12,0,0,4,10,0.389743511043451,0,0,0.042529154755332
2016-10-14 13:00:00,0.6242718536894419,0.5495628602673798,0.3113772330542076,0.4826805529518913,13,0,0,4,10,0.3879882313843485,0,0,0.028493575260379
2016-10-14 14:00:00,0.6430636517855335,0.4324142508441092,0.323869495096358,0.544940012385675,14,0,0,4,10,0.386818599759769,0,0,0.0369189138159997
2016-10-14 15:00:00,0.6329449920636188,0.4549428338960728,0.3144744961413777,0.5379216701326512,15,1,0,4,10,0.3847106006763972,0,0,0.0228633800278024
