date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,hour,is_peak_hour,is_night,dayofweek,month,OT_lag1,OT_lag2,OT_lag3,OT_roll_mean_3,OT_roll_mean_6,OT_roll_mean_12,is_summer,is_winter,monthly_temp_anomaly
2016-07-18 18:00:00,0.6705070148457981,0.45043711568232725,0.721935476330315,0.46231999929107026,0.4623167329497058,0.6137650103979538,0.7429672254922342,18,0,0,0,7,0.7935392491999147,0.7907241706239826,0.8412961181702385,0.7757435484387104,0.8078144008027213,0.8032506813051973,1,0,0.11405862275584733
2016-07-18 19:00:00,0.666192024212588,0.43691996905785485,0.7169153178813321,0.4571303195478102,0.4151352326361998,0.544940012385675,0.7528100995227992,19,0,0,0,7,0.7429672254922342,0.7935392491999147,0.7907241706239826,0.7631055247383159,0.7954093168194548,0.7983358957209962,1,0,0.12390149678641238
2016-07-18 20:00:00,0.7167637596999071,0.4594485440930541,0.7521035162259949,0.4700679712518887,0.5032004973954013,0.565542221975845,0.785113891603938,20,0,0,0,7,0.7528100995227992,0.7429672254922342,0.7935392491999147,0.7602970722063237,0.7844084591021846,0.7997401156402068,1,0,0.15620528886755114
2016-07-18 21:00:00,0.7370010997192349,0.4324142508441092,0.7813995180493247,0.44675096223966304,0.4906049764302585,0.5723341556444181,0.7514125373814551,21,0,0,0,7,0.785113891603938,0.7528100995227992,0.7429672254922342,0.7631121761693974,0.7694278623040539,0.7955274431890039,1,0,0.12250393464506826
2016-07-18 22:00:00,0.7586623671007986,0.5495628602673798,0.825803106898332,0.5636283776414995,0.41823248341598923,0.5103011182894577,0.7584203785428438,22,0,0,0,7,0.7514125373814551,0.785113891603938,0.7528100995227992,0.764982269176079,0.7640438969571974,0.791664167619922,1,0,0.129511775806457
2016-07-18 23:00:00,0.7499892184388728,0.5450571500703985,0.8283013969646683,0.5636283776414995,0.37425149280526526,0.5103011182894577,0.754207661664143,23,0,0,0,7,0.7584203785428438,0.7514125373814551,0.785113891603938,0.7546801925294805,0.7574886323679021,0.78733336879917,1,0,0.12529905892775617
2016-07-19 00:00:00,0.7832362608755912,0.594620026371307,0.8592943632539695,0.6155251707173542,0.3616559964548836,0.5035091711265118,0.7556251780987313,0,0,1,1,7,0.754207661664143,0.7584203785428438,0.7514125373814551,0.756084406101906,0.7595982911356517,0.7837063459691865,1,0,0.12671657536234449
2016-07-19 01:00:00,0.7875728352065541,0.594620026371307,0.8576209771043085,0.6649367712405402,0.3113772330542076,0.4620783433617214,0.7528100995227992,1,0,1,1,7,0.7556251780987313,0.754207661664143,0.7584203785428438,0.7542143130952245,0.7595982911356517,0.7775038039775533,1,0,0.12390149678641238
2016-07-19 02:00:00,0.7644444524917504,0.6126428992262892,0.8467322004503032,0.6155251707173542,0.3113772330542076,0.4620783433617214,0.7499950209468669,2,0,1,1,7,0.7528100995227992,0.7556251780987313,0.754207661664143,0.7528100995227991,0.7537451460261398,0.7690768025641622,1,0,0.12108641821048005
2016-07-19 03:00:00,0.7355555680837478,0.5360457136429073,0.8174126203106629,0.607777203113282,0.298781736703826,0.47588861928331816,0.7429672254922342,3,0,1,1,7,0.7499950209468669,0.7528100995227992,0.7556251780987313,0.7485907819873,0.7523375940446031,0.7608827281743284,1,0,0.11405862275584733
2016-07-19 04:00:00,0.7601078781607874,0.5991257365682882,0.8400386558516594,0.5947664604578062,0.298781736703826,0.5379216701326512,0.7387545847749583,4,0,1,1,7,0.7429672254922342,0.7499950209468669,0.7528100995227992,0.7439056104046865,0.7490599617499555,0.7565519293535766,1,0,0.10984598203857143
2016-07-19 05:00:00,0.7499892184388728,0.5270342932489449,0.8324966514969758,0.5661866763941771,0.31757174692116724,0.47588861928331816,0.7134785500677399,5,0,1,1,7,0.7387545847749583,0.7429672254922342,0.7499950209468669,0.7317334534449774,0.7422717764838883,0.7498802044258953,1,0,0.08456994733135303
2016-07-19 06:00:00,0.7225458656663573,0.49098856357250886,0.7981569353852986,0.5116584957926206,0.3553582359723122,0.5173194470481086,0.7373570226336142,6,0,0,1,7,0.7134785500677399,0.7387545847749583,0.7429672254922342,0.7298633858254374,0.7392270839063687,0.7494126875210102,1,0,0.10844841989722742
2016-07-19 07:00:00,0.674843589176761,0.4594485440930541,0.7361945811230066,0.4544989342004815,0.3616559964548836,0.5517319460542481,0.7247190243203612,7,0,0,1,7,0.7373570226336142,0.7134785500677399,0.7387545847749583,0.725184865673905,0.7345452380392957,0.7470717645874737,1,0,0.09581042158397435
2016-07-19 08:00:00,0.6777346318722369,0.49098856357250886,0.7227839473248276,0.5480593449468385,0.3930414907152259,0.565542221975845,0.7148761122090839,8,0,0,1,7,0.7247190243203612,0.7373570226336142,0.7134785500677399,0.7256507197210197,0.7286920865829986,0.7412186163045692,1,0,0.08596750947269705
2016-07-19 09:00:00,0.6979719718915648,0.4999999839664713,0.7537769023756559,0.4986477531371447,0.38684698915564697,0.6069730497406354,0.7331443057549134,9,0,0,1,7,0.7148761122090839,0.7247190243203612,0.7373570226336142,0.7242464807614528,0.7270549332934452,0.739696263669024,1,0,0.10423570301852658
2016-07-19 10:00:00,0.6979719718915648,0.48648283734199893,0.750430130076334,0.4908997811763263,0.44342350073151376,0.544940012385675,0.7233213860175928,10,0,0,1,7,0.7331443057549134,0.7148761122090839,0.7247190243203612,0.7237806013271966,0.7244827335005509,0.7367713476252532,1,0,0.09441278328120595
2016-07-19 11:00:00,0.6950809086205906,0.49098856357250886,0.7370194962781549,0.4908997811763263,0.45911624786168487,0.565542221975845,0.6306227266528772,11,0,0,1,7,0.7233213860175928,0.7331443057549134,0.7148761122090839,0.6956961394751279,0.7106734295980738,0.726472603040981,1,0,0.0017141239164903954
2016-07-19 12:00:00,0.6560733644906732,0.44142567925483606,0.7068750122218393,0.4596886117653685,0.3553582359723122,0.5035091711265118,0.6657216430167038,12,0,0,1,7,0.6306227266528772,0.7233213860175928,0.7331443057549134,0.6732219185623912,0.6987341996619221,0.7189806417841454,1,0,0.036813040280316955
2016-07-19 13:00:00,0.660409928533887,0.43691996905785485,0.7144170278149958,0.4648782915086286,0.35226098519252275,0.5035091711265118,0.7092658712697515,13,0,0,1,7,0.6657216430167038,0.6306227266528772,0.7233213860175928,0.6685367469797775,0.6961586741534872,0.7153519560963915,1,0,0.08035726853336467
2016-07-19 14:00:00,0.6517367901597102,0.4189643488394339,0.7278040945353375,0.4857101036114393,0.33336772835956974,0.5035091711265118,0.7106634334110955,14,0,0,1,7,0.7092658712697515,0.6657216430167038,0.6306227266528772,0.6952169825658503,0.6954565610204889,0.7120743238017438,1,0,0.08175483067470868
2016-07-19 15:00:00,0.6965264402560777,0.5045057101969812,0.7537769023756559,0.5064688182277335,0.3270699924917594,0.5173194470481086,0.7219038695830045,15,1,0,1,7,0.7106634334110955,0.7092658712697515,0.6657216430167038,0.7139443914212839,0.6935831549918375,0.7103190441426414,1,0,0.09299526684661763
2016-07-19 16:00:00,0.660409928533887,0.4594485440930541,0.7211105611751667,0.49608945874121335,0.4056369870656076,0.599954734476357,0.7219038695830045,16,1,0,1,7,0.7219038695830045,0.7106634334110955,0.7092658712697515,0.7181570575257016,0.6933469022527395,0.7089148178766451,1,0,0.09299526684661763
2016-07-19 17:00:00,0.6705070148457981,0.4459313974685816,0.720262090180654,0.46231999929107026,0.4245302438985606,0.5861444585547602,0.7570228164014999,17,1,0,1,7,0.7219038695830045,0.7219038695830045,0.7106634334110955,0.7336101851891695,0.71441358387751,0.7125435067377919,1,0,0.1281142136651131
2016-07-19 18:00:00,0.6589644071861491,0.4324142508441092,0.7085483983715003,0.44675096223966304,0.40253973628581813,0.5517319460542481,0.761235457118776,18,0,0,1,7,0.7570228164014999,0.7219038695830045,0.7219038695830045,0.74672071436776,0.7303325528945219,0.7145333762782219,1,0,0.13232685438238923
2016-07-19 19:00:00,0.6546278431429353,0.4234700670531795,0.7110702555156739,0.4493092544572214,0.3930414907152259,0.5517319460542481,0.754207661664143,19,0,0,1,7,0.761235457118776,0.7570228164014999,0.7219038695830045,0.757488645061473,0.7378228512935873,0.7169907627235371,1,0,0.12529905892775617
2016-07-19 20:00:00,0.6979719718915648,0.4234700670531795,0.7412147395719895,0.4675096790343303,0.4654139837294952,0.5517319460542481,0.7499950209468669,20,0,0,1,7,0.754207661664143,0.761235457118776,0.7570228164014999,0.7551460465765953,0.7443781158828825,0.7199173384516858,1,0,0.12108641821048005
2016-07-19 21:00:00,0.6965264402560777,0.4459313974685816,0.7370194962781549,0.4544989342004815,0.43392525516092156,0.544940012385675,0.7345418678962573,21,0,0,1,7,0.7499950209468669,0.754207661664143,0.761235457118776,0.7462481835024223,0.7464844489350911,0.7200338019634644,1,0,0.10563326515987048
2016-07-19 22:00:00,0.6719525464812852,0.44142567925483606,0.7311508668346594,0.4882683936506246,0.36475324723467306,0.47588861928331816,0.7331443057549134,22,0,0,1,7,0.7345418678962573,0.7499950209468669,0.754207661664143,0.7392270648660125,0.7483578549637427,0.7208523786082411,1,0,0.10423570301852658
2016-07-19 23:00:00,0.7196548023953829,0.4819771271450176,0.7813995180493247,0.5272275372007739,0.34596324932471245,0.4690966721203724,0.7289316650376373,23,0,0,1,7,0.7331443057549134,0.7345418678962573,0.7499950209468669,0.7322059462296027,0.7436759964030989,0.7290447901403044,1,0,0.10002306230125046
2016-07-20 00:00:00,0.7817907292401041,0.5901143161743256,0.784769846188011,0.5480593449468385,0.5943629637048701,0.6275752863195507,0.7205063074416604,0,0,1,2,7,0.7289316650376373,0.7331443057549134,0.7345418678962573,0.7275274260780704,0.7368878047902464,0.7336101788423841,1,0,0.09159770470527362
2016-07-20 01:00:00,0.7774541754846394,0.5540685864978897,0.7998302990580137,0.5532490225117255,0.5660747448390783,0.6207833526509776,0.7134785500677399,1,0,1,2,7,0.7205063074416604,0.7289316650376373,0.7331443057549134,0.7209721741823459,0.7300996195241792,0.7339612354088833,1,0,0.08456994733135303
2016-07-20 02:00:00,0.7543257927698357,0.5180228568214537,0.7789012279829886,0.5506176349860237,0.5597770089712681,0.599954734476357,0.7078683091284076,2,0,1,2,7,0.7134785500677399,0.7205063074416604,0.7289316650376373,0.713951055545936,0.7230785008877693,0.733728308385326,1,0,0.07895970639202077
2016-07-20 03:00:00,0.7312189937527848,0.5360457136429073,0.7613189179688123,0.5246692384480963,0.550278763400676,0.599954734476357,0.7120809879263962,3,0,1,2,7,0.7078683091284076,0.7134785500677399,0.7205063074416604,0.7111426157075146,0.7193350208927924,0.7329097349139418,1,0,0.08317238519000936
2016-07-20 04:00:00,0.744207133047921,0.45043711568232725,0.756275192441992,0.4934580712155116,0.5565764992684863,0.6069730497406354,0.7289316650376373,4,0,1,2,7,0.7120809879263962,0.7078683091284076,0.7134785500677399,0.7162936540308137,0.7186329141065798,0.7334953845351612,1,0,0.10002306230125046
2016-07-20 05:00:00,0.7543257927698357,0.4819771271450176,0.7604704357358266,0.4934580712155116,0.5817674919692496,0.6207833526509776,0.7162936667243844,5,0,1,2,7,0.7289316650376373,0.7120809879263962,0.7078683091284076,0.719102106562806,0.716526581054371,0.7301012887287349,1,0,0.08738506398799761
2016-07-20 06:00:00,0.7731176011536763,0.5495628602673798,0.7805746141326495,0.5116584957926206,0.6289489676679945,0.6481774959097206,0.7443847419268224,6,0,0,2,7,0.7162936667243844,0.7289316650376373,0.7120809879263962,0.7298700245629481,0.7205063201352312,0.7286970624627388,1,0,0.11547613919043553
2016-07-20 07:00:00,0.7297734826927961,0.5135171466244725,0.7378679672726676,0.45194064089373664,0.6415444886331372,0.6828163900059381,0.7738734554320288,7,0,0,2,7,0.7443847419268224,0.7162936667243844,0.7289316650376373,0.7448506213610786,0.7305721376959461,0.7303358786100627,1,0,0.14496485269564197
2016-07-20 08:00:00,0.663300981517112,0.46395425429003523,0.7278040945353375,0.5064688182277335,0.3930414907152259,0.5587502883072718,0.7682632525734089,8,0,0,2,7,0.7738734554320288,0.7443847419268224,0.7162936667243844,0.7621738166440867,0.7406379616034463,0.7318582312456079,1,0,0.13935464983702206
2016-07-20 09:00:00,0.6777346318722369,0.5270342932489449,0.7386928824278158,0.5272275372007739,0.41193474754817894,0.5931627738190386,0.8188152458264206,9,0,0,2,7,0.7682632525734089,0.7738734554320288,0.7443847419268224,0.7869839846106195,0.7584270045867837,0.7388810127397881,1,0,0.1899066430900338
2016-07-20 10:00:00,0.7138727170044312,0.5090114203939624,0.757948578591653,0.5246692384480963,0.40253973628581813,0.5723341556444181,0.7499950209468669,10,0,0,2,7,0.8188152458264206,0.7682632525734089,0.7738734554320288,0.7790245064488989,0.7619375639049886,0.7402852390057841,1,0,0.12108641821048005
2016-07-20 11:00:00,0.7095361426734683,0.5135171466244725,0.7537769023756559,0.5168481733575075,0.4843072405624482,0.5587502883072718,0.7528100995227992,11,0,0,2,7,0.7499950209468669,0.8188152458264206,0.7682632525734089,0.7738734554320289,0.7680236360380578,0.7422751085462144,1,0,0.12390149678641238
2016-07-20 12:00:00,0.663300981517112,0.45043711568232725,0.7244573334744886,0.46231999929107026,0.3836465040676262,0.5241113942110545,0.7443847419268224,12,0,0,2,7,0.7528100995227992,0.7499950209468669,0.8188152458264206,0.7490632874654962,0.7680236360380578,0.7442649780866445,1,0,0.11547613919043553
2016-07-20 13:00:00,0.6777346318722369,0.46845998052054527,0.731999337829172,0.4493092544572214,0.41193474754817894,0.5517319460542481,0.7457823040681665,13,0,0,2,7,0.7443847419268224,0.7528100995227992,0.7499950209468669,0.7476590485059292,0.763341777477414,0.74695695758668,1,0,0.11687370133177966
2016-07-20 14:00:00,0.6921898659251147,0.46845998052054527,0.7495816590818213,0.5116584957926206,0.3993392511977973,0.5793524978974418,0.7907241706239826,14,0,0,2,7,0.7457823040681665,0.7443847419268224,0.7528100995227992,0.7602970722063237,0.7670852638191764,0.7538616127113115,1,0,0.16181556788759577
2016-07-20 15:00:00,0.6921898659251147,0.49098856357250886,0.7420396434886648,0.4857101036114393,0.40253973628581813,0.599954734476357,0.7809012508866618,15,1,0,2,7,0.7907241706239826,0.7457823040681665,0.7443847419268224,0.7724692418596036,0.7607662646625499,0.7595966346246668,1,0,0.15199264815027502
2016-07-20 16:00:00,0.673398057541274,0.4594485440930541,0.7278040945353375,0.48307871608573755,0.3962420004180079,0.599954734476357,0.7935392491999147,16,1,0,2,7,0.7809012508866618,0.7907241706239826,0.7457823040681665,0.7883882235701863,0.7680236360380578,0.7649805999715232,1,0,0.16463064646352787
2016-07-20 17:00:00,0.683516737838687,0.46395425429003523,0.7303259629179841,0.48052042168980613,0.43082797976637094,0.565542221975845,0.754207661664143,17,1,0,2,7,0.7935392491999147,0.7809012508866618,0.7907241706239826,0.7762160539169066,0.7682565630616152,0.7681400995498365,1,0,0.12529905892775617
2016-07-20 18:00:00,0.6849622488986759,0.44142567925483606,0.7261307196241495,0.4544989342004815,0.41823248341598923,0.5723341556444181,0.7682632525734089,18,0,0,2,7,0.754207661664143,0.7935392491999147,0.7809012508866618,0.7720033878124889,0.7722363148360462,0.770129975437052,1,0,0.13935464983702206
2016-07-20 19:00:00,0.673398057541274,0.46845998052054527,0.7227839473248276,0.4700679712518887,0.43712574024894235,0.5517319460542481,0.8160001672504884,19,0,0,2,7,0.7682632525734089,0.754207661664143,0.7935392491999147,0.7794903604960134,0.7839392920331,0.773640534755257,1,0,0.18709156451410158
2016-07-20 20:00:00,0.7485437073788839,0.4729656907175265,0.7680124513289831,0.4596886117653685,0.5880652278370598,0.5931627738190386,0.7991494520585348,20,0,0,2,7,0.8160001672504884,0.7682632525734089,0.754207661664143,0.794470957294144,0.7853435056055252,0.7762143847123508,1,0,0.170240849322148
2016-07-20 21:00:00,0.7485437073788839,0.4459313974685816,0.7780527457500028,0.42336085900848053,0.5534792238739356,0.5587502883072718,0.7879289701798701,21,0,0,2,7,0.7991494520585348,0.8160001672504884,0.7682632525734089,0.8010261964962977,0.7865147921543932,0.7736405284084715,1,0,0.15902036744348325
2016-07-20 22:00:00,0.8193527623100325,0.594620026371307,0.8551226870379722,0.5947664604578062,0.49690273691282993,0.544940012385675,0.7668456599773961,22,0,0,2,7,0.7879289701798701,0.7991494520585348,0.8160001672504884,0.7846413607386004,0.7820658606173069,0.7750447483276823,1,0,0.13793705724100924
2016-07-20 23:00:00,0.8121467289813465,0.594620026371307,0.848405586599964,0.6051458155875802,0.43712574024894235,0.5723341556444181,0.7949368113412588,23,0,0,2,7,0.7668456599773961,0.7879289701798701,0.7991494520585348,0.783237147166175,0.7888540522301595,0.7785553076458873,1,0,0.166028208604872
2016-07-21 00:00:00,0.8179072512500437,0.6306657720812717,0.8752032758800118,0.6311673008985319,0.41193474754817894,0.5311297364640781,0.778086096149305,0,0,1,3,7,0.7949368113412588,0.7668456599773961,0.7879289701798701,0.7799561891559866,0.7904911928261421,0.7813637538310942,1,0,0.1491774934129182
2016-07-21 01:00:00,0.8554908268667285,0.6801613716953254,0.9371891859816682,0.73503399325025,0.3899442399354365,0.5173194470481086,0.7865114537452819,1,0,1,3,7,0.778086096149305,0.7949368113412588,0.7668456599773961,0.7865114537452819,0.785576407241941,0.7847578496375206,1,0,0.15760285100889504
2016-07-21 02:00:00,0.8179072512500437,0.6486886128691967,0.8928091754489713,0.6649367712405402,0.34596324932471245,0.5103011182894577,0.7865114537452819,2,0,1,3,7,0.7865114537452819,0.778086096149305,0.7949368113412588,0.7837030012132896,0.7834700741897324,0.7844067898976288,1,0,0.15760285100889504
2016-07-21 03:00:00,0.7904638779020299,0.6621385309074008,0.8718565260576359,0.6674950525662333,0.34276273962193055,0.5103011182894577,0.7977518899171908,3,0,1,3,7,0.7865114537452819,0.7865114537452819,0.778086096149305,0.7902582658025848,0.7851072274792857,0.7858110098168396,1,0,0.168843287180804
2016-07-21 04:00:00,0.786127303571067,0.594620026371307,0.85175233642234,0.599956129309201,0.33336772835956974,0.4964908423678608,0.7907241706239826,4,0,1,3,7,0.7977518899171908,0.7865114537452819,0.7865114537452819,0.7916625047621517,0.7890869792537168,0.785576419935512,1,0,0.16181556788759577
2016-07-21 05:00:00,0.7817907292401041,0.5315400034459261,0.8592943632539695,0.5558073125509108,0.34906050010450196,0.4964908423678608,0.7696608147147528,5,0,1,3,7,0.7907241706239826,0.7977518899171908,0.7865114537452819,0.7860456250853088,0.7848743131492991,0.7868641826897295,1,0,0.14075221197836596
2016-07-21 06:00:00,0.7962459632929817,0.5811028797468345,0.868509753758314,0.5740077414847659,0.37425149280526526,0.5103011182894577,0.7654480978360522,6,0,0,3,7,0.7696608147147528,0.7907241706239826,0.7977518899171908,0.7752776943915958,0.7827679800970904,0.7866295864616163,1,0,0.13653949509966534
2016-07-21 07:00:00,0.7875728352065541,0.6036314467652693,0.8592943632539695,0.5713763539590642,0.38684698915564697,0.5587502883072718,0.8244454791397096,7,0,0,3,7,0.7654480978360522,0.7696608147147528,0.7907241706239826,0.7865181305635048,0.7890903176628283,0.7873333624523847,1,0,0.19553687640332273
2016-07-21 08:00:00,0.7904638779020299,0.626160029817233,0.8500789502726791,0.6519260111580799,0.42773072898658143,0.5931627738190386,0.8988759830393077,8,0,0,3,7,0.8244454791397096,0.7654480978360522,0.7696608147147528,0.8295898533383564,0.8078177392118326,0.7956439067007824,1,0,0.2699673803029209
2016-07-21 09:00:00,0.7687810268227133,0.626160029817233,0.8174126203106629,0.5922081617051287,0.4088374967683895,0.599954734476357,0.85533175478626,9,0,0,3,7,0.8988759830393077,0.8244454791397096,0.7654480978360522,0.859551072321759,0.8174143833566775,0.8012608054179816,1,0,0.22642315204987318
2016-07-21 10:00:00,0.725436908361833,0.563080022925381,0.7663390651793222,0.5661866763941771,0.4685112345092846,0.6137650103979538,0.785113891603938,10,0,0,3,7,0.85533175478626,0.8988759830393077,0.8244454791397096,0.8464405431431685,0.8164793368533368,0.8027831580535268,1,0,0.15620528886755114
2016-07-21 11:00:00,0.7384466107792237,0.5450571500703985,0.7805746141326495,0.5427965698954349,0.4654139837294952,0.5931627738190386,0.7415696633508904,11,0,0,3,7,0.785113891603938,0.85533175478626,0.8988759830393077,0.7940051032470294,0.8117974782926929,0.7983358957209962,1,0,0.11266106061450354
2016-07-21 12:00:00,0.6921898659251147,0.48648283734199893,0.7303259629179841,0.44411957580314787,0.41823248341598923,0.5379216701326512,0.7261165864617052,12,0,0,3,7,0.7415696633508904,0.785113891603938,0.85533175478626,0.7509333804721777,0.8052422263969684,0.7940051032470294,1,0,0.09720798372531836
2016-07-21 13:00:00,0.7066450999779924,0.4819771271450176,0.7587970495861657,0.48052042168980613,0.43392525516092156,0.544940012385675,0.7443847419268224,13,0,0,3,7,0.7261165864617052,0.7415696633508904,0.785113891603938,0.7373569972464726,0.7918987701948206,0.7904945439288245,1,0,0.11547613919043553
2016-07-21 14:00:00,0.7037540572825165,0.4819771271450176,0.7571236634365047,0.4908997811763263,0.4151352326361998,0.5311297364640781,0.7514125373814551,14,0,0,3,7,0.7443847419268224,0.7261165864617052,0.7415696633508904,0.7406379552566609,0.767321529251845,0.7875696342318389,1,0,0.12250393464506826
2016-07-21 15:00:00,0.667637555848075,0.4099529204287071,0.731999337829172,0.4753307441249191,0.3364650037541203,0.48268055295189133,0.7865114537452819,15,1,0,3,7,0.7514125373814551,0.7443847419268224,0.7261165864617052,0.7607695776845197,0.7558514790783488,0.7866329312175132,1,0,0.15760285100889504
2016-07-21 16:00:00,0.667637555848075,0.4594485440930541,0.7353461101284939,0.48307871608573755,0.34276273962193055,0.5241113942110545,0.8146026051091445,16,1,0,3,7,0.7865114537452819,0.7514125373814551,0.7443847419268224,0.7841755320786271,0.7607662646625499,0.7886228007579433,1,0,0.18569400237275768
2016-07-21 17:00:00,0.6921898659251147,0.46845998052054527,0.7378679672726676,0.4778890341641044,0.4685112345092846,0.6275752863195507,0.8174176836850766,17,1,0,3,7,0.8146026051091445,0.7865114537452819,0.7514125373814551,0.8061772475131677,0.7734076013849144,0.7926025398388036,1,0,0.1885090809486898
2016-07-21 18:00:00,0.6936353975606018,0.5135171466244725,0.7311508668346594,0.46231999929107026,0.4780094800798768,0.6207833526509776,0.7794837344520736,18,0,0,3,7,0.8174176836850766,0.8146026051091445,0.7865114537452819,0.8038346744154317,0.7823021260499757,0.7937721762234721,1,0,0.15057513171568682
2016-07-21 19:00:00,0.6820712062031999,0.42797578526692515,0.7253058044690013,0.44675096223966304,0.449721236599324,0.5587502883072718,0.8272406034223975,19,0,0,3,7,0.7794837344520736,0.8174176836850766,0.8146026051091445,0.8080473405198493,0.7961114362992383,0.7940051032470293,1,0,0.19833200068601065
2016-07-21 20:00:00,0.7615534097962746,0.46395425429003523,0.7763793708388149,0.46231999929107026,0.5974602390994207,0.5723341556444181,0.8117875265332123,20,0,0,3,7,0.8272406034223975,0.7794837344520736,0.8174176836850766,0.8061706214692278,0.8061739344911977,0.7867477318715214,1,0,0.18287892379682547
2016-07-21 21:00:00,0.8034735803194206,0.5811028797468345,0.8375167874690128,0.5688180639198788,0.622651231800184,0.5931627738190386,0.7809012508866618,21,0,0,3,7,0.8117875265332123,0.8272406034223975,0.7794837344520736,0.8066431269474238,0.8052389006814277,0.7805451898798883,1,0,0.15199264815027502
2016-07-21 22:00:00,0.7962459632929817,0.5856085899438157,0.8375167874690128,0.6129668719646768,0.550278763400676,0.5517319460542481,0.8146026051091445,22,0,0,3,7,0.7809012508866618,0.8117875265332123,0.8272406034223975,0.8024304608430062,0.8052389006814278,0.7830025826719887,1,0,0.18569400237275768
2016-07-21 23:00:00,0.8150161879790696,0.6576327886433618,0.853425722572001,0.659747084962161,0.5156927348227905,0.5587502883072718,0.8174176836850766,23,0,0,3,7,0.8146026051091445,0.7809012508866618,0.8117875265332123,0.8043071798936277,0.8052389006814277,0.789323251033171,1,0,0.1885090809486898
2016-07-22 00:00:00,0.8742826352505692,0.7342299902602727,0.8735299122072968,0.6960748366298624,0.7233119682950061,0.6690061140843413,0.8132050429678005,0,0,1,4,7,0.8174176836850766,0.8146026051091445,0.7809012508866618,0.8150751105873405,0.8108591187673823,0.7965806224086789,1,0,0.18429644023141367
2016-07-22 01:00:00,0.8815102728525064,0.7432414106542351,0.8995026975706693,0.7038959104339434,0.6666322470256691,0.6481774959097206,0.8033621689372356,1,0,1,4,7,0.8132050429678005,0.8174176836850766,0.8146026051091445,0.8113282985300376,0.806879379686522,0.80149540799288,1,0,0.17445356620084873
2016-07-22 02:00:00,0.8410355928138508,0.7297242479962338,0.8551226870379722,0.7402236446746603,0.635246752765327,0.6413855622411475,0.8005670446545476,2,0,1,4,7,0.8033621689372356,0.8132050429678005,0.8174176836850766,0.8057114188531945,0.8050092993734111,0.8055916169323044,1,0,0.17165844191816082
2016-07-22 03:00:00,0.8193527623100325,0.6756556614983442,0.8216078748429705,0.6129668719646768,0.6195540056351557,0.6275752863195507,0.7935392491999147,3,0,1,4,7,0.8005670446545476,0.8033621689372356,0.8132050429678005,0.7991561542638993,0.8071156324256199,0.8061772665535237,1,0,0.16463064646352787
2016-07-22 04:00:00,0.7601078781607874,0.567585733122362,0.774705984689154,0.5791974190496528,0.6006607488022027,0.6207833526509776,0.7907241706239826,4,0,1,4,7,0.7935392491999147,0.8005670446545476,0.8033621689372356,0.7949434881594817,0.8031358933447597,0.8041873970130937,1,0,0.16181556788759577
2016-07-22 05:00:00,0.7774541754846394,0.6171486094232705,0.7872681362543472,0.5817557178023304,0.6257485071947347,0.6275752863195507,0.8174176836850766,5,0,1,4,7,0.7907241706239826,0.7935392491999147,0.8005670446545476,0.8005603678363246,0.8031358933447597,0.8041873970130936,1,0,0.1885090809486898
2016-07-22 06:00:00,0.7673354951872262,0.6216543196202517,0.7822480002823105,0.5870184754267493,0.6289489676679945,0.6481774959097206,0.7809012508866618,6,0,0,4,7,0.8174176836850766,0.7907241706239826,0.7935392491999147,0.796347701731907,0.7977519279979032,0.8043055233826427,1,0,0.15199264815027502
2016-07-22 07:00:00,0.7557713244053228,0.5901143161743256,0.7663390651793222,0.6155251707173542,0.6289489676679945,0.7104369418491316,0.8525365543421475,7,0,0,4,7,0.7809012508866618,0.8174176836850766,0.7907241706239826,0.816951829637962,0.8059476588987219,0.806413519292622,1,0,0.22362795160576066
2016-07-22 08:00:00,0.7167637596999071,0.5765971695498533,0.7772278418333276,0.5973978479835079,0.4151352326361998,0.5723341556444181,0.844091318614351,8,0,0,4,7,0.8525365543421475,0.7809012508866618,0.8174176836850766,0.8258430412810535,0.813201704558689,0.8091055019660501,1,0,0.21518271587796423
2016-07-22 09:00:00,0.7470981757433968,0.6486886128691967,0.7998302990580137,0.6492946236323782,0.4151352326361998,0.5861444585547602,0.8244454791397096,9,0,0,4,7,0.844091318614351,0.8525365543421475,0.7809012508866618,0.8403577840320694,0.8183527428819882,0.812734187653804,1,0,0.19553687640332273
2016-07-22 10:00:00,0.7398921424147109,0.5360457136429073,0.7696858262401711,0.5454279574211367,0.4623167329497058,0.6275752863195507,0.8272406034223975,10,0,0,4,7,0.8244454791397096,0.844091318614351,0.8525365543421475,0.8319258003921527,0.8244388150150573,0.8137873541799086,1,0,0.19833200068601065
2016-07-22 11:00:00,0.7398921424147109,0.5270342932489449,0.7722076946228178,0.5168481733575075,0.5125954840430011,0.599954734476357,0.8328708367356863,11,0,0,4,7,0.8272406034223975,0.8244454791397096,0.844091318614351,0.8281856397659312,0.8270143405234922,0.815075116934126,1,0,0.20396223399929947
2016-07-22 12:00:00,0.7167637596999071,0.49549427376949007,0.7646656790296612,0.4986477531371447,0.45911624786168487,0.5517319460542481,0.8202327622610088,12,0,0,4,7,0.8328708367356863,0.8272406034223975,0.8244454791397096,0.8267814008063642,0.8335695924192169,0.81566076020856,1,0,0.191324159524622
